%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2019 357 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 97.50 0.10 101.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 6 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 97.50 0.10 101.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 97.00 0.10 101.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 7 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 92.22 0.80 101.90 9.00 18.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 14.00 157.00 -999.00
2019 357 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 94.02 1.50 101.90 9.00 79.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 32.00 455.00 -999.00
2019 357 8 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 90.08 2.10 101.90 8.00 151.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 42.00 615.00 -999.00
2019 357 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 90.96 2.80 101.90 8.00 223.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 48.00 717.00 -999.00
2019 357 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 85.97 3.60 101.90 8.00 290.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.00 783.00 -999.00
2019 357 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 87.70 4.30 101.90 8.00 347.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.00 829.00 -999.00
2019 357 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 82.86 5.10 101.80 8.00 393.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 60.00 858.00 -999.00
2019 357 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 84.35 6.00 101.80 8.00 425.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 61.00 875.00 -999.00
2019 357 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 80.86 6.60 101.70 8.00 444.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.00 886.00 -999.00
2019 357 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 82.92 7.30 101.70 8.00 449.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.00 888.00 -999.00
2019 357 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 81.16 7.60 101.60 8.00 439.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 61.00 884.00 -999.00
2019 357 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 83.20 8.00 101.60 8.00 409.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 65.00 842.00 -999.00
2019 357 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 84.83 7.70 101.50 8.00 379.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 60.00 847.00 -999.00
2019 357 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 86.78 7.50 101.50 7.00 332.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.00 827.00 -999.00
2019 357 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 91.66 6.70 101.50 7.00 269.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 51.00 770.00 -999.00
2019 357 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 90.98 6.00 101.50 7.00 200.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 46.00 694.00 -999.00
2019 357 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 96.82 5.10 101.50 8.00 128.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 37.00 595.00 -999.00
2019 357 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 97.47 4.20 101.50 8.00 54.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 27.00 346.00 -999.00
2019 357 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 99.54 3.90 101.50 8.00 5.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 5.00 43.00 -999.00
2019 357 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 99.90 3.50 101.40 8.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 99.90 3.50 101.40 8.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
